monthly_income,family_size,earning_members,housing_type,land_area,employment_type,vehicle_owned,tax_paid,region_type,label
700,3,1,other,3.0,unemployed,0,0,urban,AAY
500,1,1,other,1.21,homemaker,0,0,urban,AAY
300,1,1,other,4.5,homemaker,0,0,urban,AAY
500,1,1,dilapidated,1.0,unemployed,0,0,urban,AAY
500,1,1,other,5.0,other,0,0,urban,AAY
850,5,2,other,0.0,unemployed,0,0,urban,AAY
200,2,1,other,2.56,homemaker,0,0,urban,AAY
300,3,1,other,2.5,homemaker,0,0,urban,AAY
1000,3,1,other,4.0,unemployed,0,0,urban,AAY
600,4,2,dilapidated,1.0,homemaker,0,0,urban,AAY
600,1,1,dilapidated,0.0,unemployed,0,0,urban,AAY
2000,1,1,other,2.5,unemployed,0,0,urban,AAY
400,4,1,dilapidated,3.9,unemployed,0,0,urban,AAY
500,1,1,dilapidated,5.0,unemployed,0,0,urban,AAY
1600,3,2,other,3.0,homemaker,0,0,urban,AAY
1000,3,2,other,1.5,daily_wage,0,0,urban,AAY
600,5,1,other,2.0,daily_wage,0,0,urban,AAY
500,1,1,other,7.0,homemaker,0,0,urban,AAY
1100,2,2,dilapidated,4.5,other,0,0,urban,AAY
1700,7,2,dilapidated,0.0,homemaker,0,0,urban,AAY
1000,4,1,other,2.0,daily_wage,0,0,urban,AAY
500,2,1,other,1.15,unemployed,0,0,urban,AAY
500,2,1,other,1.45,homemaker,0,0,urban,AAY
600,5,1,dilapidated,3.0,unemployed,0,0,urban,AAY
500,4,1,other,2.2,homemaker,0,0,urban,AAY
650,3,2,other,1.0,unemployed,0,0,urban,AAY
600,2,2,other,2.25,other,0,0,urban,AAY
900,3,1,other,2.5,homemaker,0,0,urban,AAY
500,3,1,other,1.0,unemployed,0,0,urban,AAY
700,1,1,other,0.0,daily_wage,0,0,urban,AAY
2300,4,2,dilapidated,2.0,homemaker,0,0,urban,AAY
800,2,1,dilapidated,3.95,homemaker,0,0,urban,AAY
750,5,1,other,3.0,other,0,0,urban,AAY
600,1,1,other,1.5,unemployed,0,0,urban,AAY
1200,2,1,hut,16.0,daily_wage,0,0,urban,AAY
600,1,1,dilapidated,3.0,daily_wage,0,0,urban,AAY
1000,1,1,dilapidated,1.5,homemaker,0,0,urban,AAY
250,1,1,dilapidated,2.0,unemployed,0,0,urban,AAY
2000,2,1,other,2.5,homemaker,0,0,urban,AAY
1000,2,1,dilapidated,3.0,other,0,0,urban,AAY
1000,2,1,dilapidated,1.5,homemaker,0,0,urban,AAY
1000,3,1,other,2.5,homemaker,0,0,urban,AAY
2500,4,1,dilapidated,1.23,other,0,0,urban,AAY
1600,2,1,other,2.0,homemaker,0,0,urban,AAY
500,1,1,other,4.3,homemaker,0,0,urban,AAY
400,2,1,other,0.0,daily_wage,0,0,urban,AAY
500,1,1,other,2.5,daily_wage,0,0,urban,AAY
1000,2,1,other,0.0,homemaker,0,0,urban,AAY
1000,4,1,other,0.0,homemaker,0,0,urban,AAY
800,2,1,other,2.5,other,0,0,urban,AAY
1000,2,1,dilapidated,3.0,homemaker,0,0,urban,AAY
2250,4,2,other,2.25,daily_wage,0,0,urban,AAY
1500,4,2,other,2.0,unemployed,0,0,urban,AAY
1200,2,2,other,2.0,daily_wage,0,0,urban,AAY
1500,3,1,dilapidated,1.6,homemaker,0,0,urban,AAY
600,2,1,other,0.0,unemployed,0,0,urban,AAY
500,1,1,other,2.0,other,0,0,urban,AAY
500,4,1,other,0.0,homemaker,0,0,urban,AAY
700,1,1,other,2.5,homemaker,0,0,urban,AAY
2000,1,1,other,2.5,homemaker,0,0,urban,AAY
2000,3,1,other,2.0,other,0,0,urban,AAY
1500,1,1,other,1.0,other,0,0,urban,AAY
2000,4,2,other,3.0,homemaker,0,0,urban,AAY
1500,3,1,other,2.0,private,0,0,urban,AAY
200,1,1,other,0.0,homemaker,0,0,urban,AAY
9200,6,3,other,3.0,homemaker,0,0,urban,AAY
150,1,1,other,0.0,homemaker,0,0,urban,AAY
570,2,2,other,2.15,unemployed,0,0,rural,AAY
450,4,1,dilapidated,5.0,daily_wage,0,0,rural,AAY
100,1,1,dilapidated,18.0,unemployed,0,0,rural,AAY
300,3,1,other,4.0,other,0,0,rural,AAY
2700,6,2,other,2.0,unemployed,0,0,rural,AAY
200,2,1,other,4.0,daily_wage,0,0,rural,AAY
150,2,1,other,7.0,homemaker,0,0,rural,AAY
1000,2,1,other,3.5,homemaker,0,0,rural,AAY
300,1,1,dilapidated,4.5,unemployed,0,0,rural,AAY
1250,3,2,other,3.0,homemaker,0,0,rural,AAY
300,3,1,dilapidated,2.5,homemaker,0,0,rural,AAY
600,4,2,thatched,3.0,unemployed,0,0,rural,AAY
7400,5,2,other,3.6,daily_wage,0,0,rural,AAY
1500,2,2,other,2.75,unemployed,0,0,rural,AAY
425,4,1,other,3.0,daily_wage,0,0,rural,AAY
1150,4,2,other,2.5,unemployed,0,0,rural,AAY
200,3,1,other,0.0,daily_wage,0,0,rural,AAY
700,1,1,other,3.0,not_applicable,0,0,rural,AAY
2300,4,3,other,2.75,daily_wage,0,0,rural,AAY
1700,4,2,other,4.85,other,0,0,rural,AAY
600,3,3,dilapidated,5.0,unemployed,0,0,rural,AAY
300,1,1,hut,2.0,daily_wage,0,0,rural,AAY
1500,3,1,dilapidated,6.0,unemployed,0,0,rural,AAY
100,2,1,other,2.5,unemployed,0,0,rural,AAY
7000,2,2,dilapidated,4.5,other,0,0,rural,AAY
250,3,1,dilapidated,3.0,daily_wage,0,0,rural,AAY
500,3,1,other,2.0,unemployed,0,0,rural,AAY
1985,1,1,dilapidated,2.0,not_applicable,0,0,rural,AAY
500,4,1,other,10.0,daily_wage,0,0,rural,AAY
300,8,1,hut,5.0,unemployed,0,0,rural,AAY
500,1,1,dilapidated,1.8,other,0,0,rural,AAY
400,5,1,dilapidated,3.45,other,0,0,rural,AAY
500,2,1,other,4.0,daily_wage,0,0,rural,AAY
1500,4,1,dilapidated,6.0,daily_wage,0,0,rural,AAY
500,2,1,other,3.5,daily_wage,0,0,rural,AAY
2500,4,3,other,4.0,homemaker,0,0,rural,AAY
150,1,1,dilapidated,0.0,unemployed,0,0,rural,AAY
500,2,1,other,2.0,daily_wage,0,0,rural,AAY
2000,3,2,other,4.0,other,0,0,rural,AAY
750,2,1,dilapidated,3.0,unemployed,0,0,rural,AAY
300,3,1,other,10.0,daily_wage,0,0,rural,AAY
200,2,1,dilapidated,3.0,other,0,0,rural,AAY
600,3,4,other,5.0,other,0,0,rural,AAY
1000,4,1,dilapidated,2.0,unemployed,0,0,rural,AAY
3000,3,1,other,5.0,private,0,0,rural,AAY
6150,4,3,other,3.3,unemployed,0,0,rural,AAY
20500,6,3,dilapidated,18.0,unemployed,0,0,rural,AAY
500,2,1,dilapidated,4.86,unemployed,0,0,rural,AAY
500,2,1,other,4.0,daily_wage,0,0,rural,AAY
500,4,1,dilapidated,3.0,other,0,0,rural,AAY
300,1,1,other,2.0,daily_wage,0,0,rural,AAY
1000,5,1,other,3.0,daily_wage,0,0,rural,AAY
3250,2,2,other,3.0,unemployed,0,0,rural,AAY
850,6,2,other,5.0,unemployed,0,0,rural,AAY
200,3,1,other,3.0,unemployed,0,0,rural,AAY
303,4,2,dilapidated,6.0,unemployed,0,0,rural,AAY
250,3,1,other,4.0,homemaker,0,0,rural,AAY
300,1,1,dilapidated,6.0,unemployed,0,0,rural,AAY
3000,3,1,other,4.5,homemaker,0,0,rural,AAY
1000,3,2,dilapidated,4.25,daily_wage,0,0,rural,AAY
2000,1,2,dilapidated,4.0,daily_wage,0,0,rural,AAY
200,2,1,dilapidated,8.0,unemployed,0,0,rural,AAY
800,2,2,other,10.0,homemaker,0,0,rural,AAY
100,1,1,dilapidated,6.15,unemployed,0,0,rural,AAY
250,4,1,dilapidated,10.0,unemployed,0,0,rural,AAY
250,3,1,dilapidated,4.0,other,0,0,rural,AAY
200,2,1,dilapidated,6.0,unemployed,0,0,rural,AAY
4500,6,3,dilapidated,4.0,homemaker,0,0,rural,AAY
250,1,1,other,6.0,unemployed,0,0,rural,AAY
1500,3,1,other,9.8,private,0,0,rural,AAY
250,3,1,other,3.0,daily_wage,0,0,rural,AAY
5000,3,2,other,3.0,unemployed,0,0,rural,AAY
1000,3,1,dilapidated,5.0,unemployed,0,0,rural,AAY
1850,4,3,dilapidated,8.0,unemployed,0,0,rural,AAY
1250,4,2,other,3.7,unemployed,0,0,rural,AAY
2000,4,2,other,3.0,daily_wage,0,0,rural,AAY
1500,4,3,dilapidated,6.0,unemployed,0,0,rural,AAY
550,5,3,dilapidated,6.0,other,0,0,rural,AAY
1250,4,1,dilapidated,8.0,unemployed,0,0,rural,AAY
1000,1,1,dilapidated,5.0,daily_wage,0,0,rural,AAY
7000,6,3,other,10.0,farmer,0,0,rural,AAY
400,1,1,dilapidated,4.0,unemployed,0,0,rural,AAY
600,5,2,dilapidated,3.0,other,0,0,rural,AAY
300,2,1,dilapidated,4.0,unemployed,0,0,rural,AAY
7100,5,2,other,3.5,farmer,0,0,rural,AAY
2050,5,2,dilapidated,3.0,farmer,0,0,rural,AAY
7675,5,4,other,4.0,farmer,0,0,rural,AAY
700,4,2,other,1.5,other,0,0,rural,AAY
1500,6,2,dilapidated,3.85,other,0,0,rural,AAY
800,3,2,dilapidated,2.5,other,0,0,rural,AAY
500,3,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
700,1,1,dilapidated,6.0,unemployed,0,0,rural,AAY
500,2,1,dilapidated,4.0,farmer,0,0,rural,AAY
300,1,1,other,4.0,homemaker,0,0,rural,AAY
708,2,2,dilapidated,5.64,unemployed,0,0,rural,AAY
1150,3,2,dilapidated,3.0,daily_wage,0,0,rural,AAY
1300,3,2,dilapidated,8.0,daily_wage,0,0,rural,AAY
700,1,1,dilapidated,4.0,unemployed,0,0,rural,AAY
300,1,1,other,10.0,unemployed,0,0,rural,AAY
250,4,1,dilapidated,4.5,unemployed,0,0,rural,AAY
800,4,1,other,3.0,daily_wage,0,0,rural,AAY
700,3,1,other,4.0,daily_wage,0,0,rural,AAY
700,2,1,other,4.0,unemployed,0,0,rural,AAY
300,6,1,other,10.5,unemployed,0,0,rural,AAY
200,2,1,dilapidated,10.5,unemployed,0,0,rural,AAY
200,2,1,dilapidated,3.25,unemployed,0,0,rural,AAY
300,4,2,other,4.0,unemployed,0,0,rural,AAY
100,2,1,other,4.0,daily_wage,0,0,rural,AAY
700,5,2,other,7.2,daily_wage,0,0,rural,AAY
500,2,1,other,5.0,pensioner,0,0,rural,AAY
500,4,1,other,3.0,unemployed,0,0,rural,AAY
200,2,1,other,7.0,unemployed,0,0,rural,AAY
400,4,1,dilapidated,3.0,unemployed,0,0,rural,AAY
450,1,1,dilapidated,5.0,unemployed,0,0,rural,AAY
350,2,1,dilapidated,5.0,daily_wage,0,0,rural,AAY
250,1,1,dilapidated,2.2,unemployed,0,0,rural,AAY
200,2,1,other,5.0,daily_wage,0,0,rural,AAY
300,1,1,dilapidated,2.5,daily_wage,0,0,rural,AAY
500,2,1,other,10.0,daily_wage,0,0,rural,AAY
500,2,1,other,1.8,farmer,0,0,rural,AAY
200,2,1,dilapidated,6.0,homemaker,0,0,rural,AAY
1200,2,2,dilapidated,3.0,unemployed,0,0,rural,AAY
500,1,1,hut,1.0,unemployed,0,0,rural,AAY
1000,2,1,other,2.5,other,0,0,rural,AAY
500,1,1,dilapidated,7.0,unemployed,0,0,rural,AAY
500,2,1,dilapidated,5.0,unemployed,0,0,rural,AAY
500,5,1,other,2.5,other,0,0,rural,AAY
250,4,2,dilapidated,4.0,unemployed,0,0,rural,AAY
150,2,1,dilapidated,3.0,unemployed,0,0,rural,AAY
500,4,1,dilapidated,2.0,homemaker,0,0,rural,AAY
250,1,1,dilapidated,4.0,other,0,0,rural,AAY
2300,6,2,other,6.5,unemployed,0,0,rural,AAY
150,4,1,other,7.0,unemployed,0,0,rural,AAY
900,3,2,dilapidated,4.0,unemployed,0,0,rural,AAY
200,3,1,dilapidated,3.0,daily_wage,0,0,rural,AAY
500,2,1,other,7.0,unemployed,0,0,rural,AAY
250,1,1,other,2.0,unemployed,0,0,rural,AAY
700,1,1,dilapidated,5.0,unemployed,0,0,rural,AAY
1200,6,2,other,15.0,unemployed,0,0,rural,AAY
11920,3,2,dilapidated,4.0,daily_wage,0,0,rural,AAY
1150,4,2,other,3.25,unemployed,0,0,rural,AAY
400,2,1,other,2.5,daily_wage,0,0,rural,AAY
825,6,2,dilapidated,3.9,daily_wage,0,0,rural,AAY
1000,3,1,other,9.5,unemployed,0,0,rural,AAY
400,1,1,other,8.0,homemaker,0,0,rural,AAY
300,1,1,dilapidated,3.0,daily_wage,0,0,rural,AAY
600,1,1,dilapidated,5.5,unemployed,0,0,rural,AAY
800,3,1,dilapidated,4.5,unemployed,0,0,rural,AAY
400,3,1,dilapidated,4.97,unemployed,0,0,rural,AAY
1000,3,1,other,4.0,unemployed,0,0,rural,AAY
850,5,2,dilapidated,2.9,unemployed,0,0,rural,AAY
800,2,1,dilapidated,5.0,daily_wage,0,0,rural,AAY
1000,3,2,other,3.5,unemployed,0,0,rural,AAY
500,5,1,dilapidated,4.0,unemployed,0,0,rural,AAY
300,5,1,other,1.86,other,0,0,rural,AAY
1000,3,2,other,10.0,unemployed,0,0,rural,AAY
1000,1,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
600,2,2,other,40.0,daily_wage,0,0,rural,AAY
700,1,1,other,17.0,homemaker,0,0,rural,AAY
500,6,1,other,21.0,homemaker,0,0,rural,AAY
3150,3,3,dilapidated,5.0,homemaker,0,0,rural,AAY
2100,5,2,other,0.0,homemaker,0,0,rural,AAY
4700,7,3,other,15.0,homemaker,0,0,rural,AAY
2600,6,2,other,25.0,homemaker,0,0,rural,AAY
700,9,1,other,45.0,unemployed,0,0,rural,AAY
2600,4,3,other,17.0,homemaker,0,0,rural,AAY
1000,1,1,other,6.0,daily_wage,0,0,rural,AAY
700,4,1,other,10.0,daily_wage,0,0,rural,AAY
1600,5,2,other,49.0,daily_wage,0,0,rural,AAY
1600,8,2,other,25.0,daily_wage,0,0,rural,AAY
2200,1,2,other,35.0,homemaker,0,0,rural,AAY
700,2,2,other,59.0,daily_wage,0,0,rural,AAY
2600,7,2,dilapidated,17.0,homemaker,0,0,rural,AAY
550,1,1,dilapidated,36.0,homemaker,0,0,rural,AAY
500,1,1,dilapidated,25.0,homemaker,0,0,rural,AAY
700,1,1,dilapidated,4.0,daily_wage,0,0,rural,AAY
2500,2,2,other,21.0,daily_wage,0,0,rural,AAY
2000,4,2,other,15.0,homemaker,0,0,rural,AAY
300,3,1,other,11.0,homemaker,0,0,rural,AAY
1000,2,2,dilapidated,80.0,not_applicable,0,0,rural,AAY
1000,3,2,dilapidated,6.0,homemaker,0,0,rural,AAY
1250,2,2,other,4.0,daily_wage,0,0,rural,AAY
500,3,1,other,4.0,farmer,0,0,rural,AAY
1600,2,2,other,4.0,daily_wage,0,0,rural,AAY
1500,3,2,other,5.5,daily_wage,0,0,rural,AAY
1000,4,1,other,10.0,daily_wage,0,0,rural,AAY
2800,6,2,dilapidated,5.0,daily_wage,0,0,rural,AAY
1500,5,2,other,9.5,farmer,0,0,rural,AAY
1500,3,3,hut,17.0,daily_wage,0,0,rural,AAY
1500,4,2,other,4.0,daily_wage,0,0,rural,AAY
1500,3,2,dilapidated,10.0,farmer,0,0,rural,AAY
2400,4,3,dilapidated,5.0,daily_wage,0,0,rural,AAY
1400,2,3,other,5.0,farmer,0,0,rural,AAY
1500,4,2,other,30.0,daily_wage,0,0,rural,AAY
1000,2,2,other,10.0,homemaker,0,0,rural,AAY
500,4,1,other,11.0,daily_wage,0,0,rural,AAY
1000,5,2,dilapidated,50.0,homemaker,0,0,rural,AAY
700,3,1,dilapidated,95.0,farmer,0,0,rural,AAY
2250,6,2,other,50.0,homemaker,0,0,rural,AAY
1500,2,2,dilapidated,2.5,homemaker,0,0,rural,AAY
500,2,1,other,62.0,homemaker,0,0,rural,AAY
3500,4,2,dilapidated,3.0,unemployed,0,0,rural,AAY
1000,2,2,hut,50.0,farmer,0,0,rural,AAY
1700,4,2,other,43.0,homemaker,0,0,rural,AAY
2250,2,2,other,50.0,farmer,0,0,rural,AAY
1000,3,1,other,5.0,daily_wage,0,0,rural,AAY
1300,4,2,other,5.0,daily_wage,0,0,rural,AAY
625,3,2,other,3.0,homemaker,0,0,rural,AAY
2000,2,2,dilapidated,15.0,daily_wage,0,0,rural,AAY
500,3,1,other,10.0,daily_wage,0,0,rural,AAY
900,4,3,hut,9.0,daily_wage,0,0,rural,AAY
700,1,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
600,1,1,dilapidated,4.0,daily_wage,0,0,rural,AAY
1000,2,1,dilapidated,3.0,daily_wage,0,0,rural,AAY
2700,3,2,dilapidated,94.0,farmer,0,0,rural,AAY
1000,3,1,dilapidated,3.0,farmer,0,0,rural,AAY
500,1,1,other,39.0,homemaker,0,0,rural,AAY
150,1,1,other,21.0,daily_wage,0,0,rural,AAY
150,2,1,dilapidated,30.0,daily_wage,0,0,rural,AAY
700,2,2,dilapidated,25.0,homemaker,0,0,rural,AAY
2600,3,3,other,88.0,daily_wage,0,0,rural,AAY
500,2,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
1250,4,1,dilapidated,23.0,daily_wage,0,0,rural,AAY
1500,2,2,dilapidated,23.0,homemaker,0,0,rural,AAY
1150,5,2,dilapidated,10.0,homemaker,0,0,rural,AAY
700,5,2,other,97.0,not_applicable,0,0,rural,AAY
1300,3,3,dilapidated,30.0,homemaker,0,0,rural,AAY
1200,3,2,dilapidated,9.0,daily_wage,0,0,rural,AAY
1500,3,1,other,13.0,homemaker,0,0,rural,AAY
300,4,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
200,1,1,other,8.0,daily_wage,0,0,rural,AAY
1000,1,2,dilapidated,12.0,homemaker,0,0,rural,AAY
1500,2,2,other,24.0,farmer,0,0,rural,AAY
500,2,1,hut,5.0,daily_wage,0,0,rural,AAY
800,1,1,dilapidated,34.0,daily_wage,0,0,rural,AAY
700,1,1,other,5.0,daily_wage,0,0,rural,AAY
1000,1,1,other,28.0,daily_wage,0,0,rural,AAY
500,1,1,dilapidated,10.0,not_applicable,0,0,rural,AAY
500,2,1,dilapidated,33.5,daily_wage,0,0,rural,AAY
700,2,1,other,11.0,farmer,0,0,rural,AAY
2000,4,2,dilapidated,10.0,homemaker,0,0,rural,AAY
700,1,1,dilapidated,7.0,homemaker,0,0,rural,AAY
1000,1,1,other,7.0,homemaker,0,0,rural,AAY
500,5,1,dilapidated,50.0,daily_wage,0,0,rural,AAY
1000,2,2,dilapidated,10.0,daily_wage,0,0,rural,AAY
2500,3,3,other,11.0,homemaker,0,0,rural,AAY
500,1,1,dilapidated,7.0,homemaker,0,0,rural,AAY
700,1,1,dilapidated,7.5,homemaker,0,0,rural,AAY
500,1,1,other,18.0,daily_wage,0,0,rural,AAY
1000,2,1,dilapidated,7.0,daily_wage,0,0,rural,AAY
1100,2,2,other,13.0,daily_wage,0,0,rural,AAY
2200,6,2,other,25.0,daily_wage,0,0,rural,AAY
700,1,1,other,10.0,homemaker,0,0,rural,AAY
1500,5,2,other,10.0,daily_wage,0,0,rural,AAY
500,2,1,other,7.0,daily_wage,0,0,rural,AAY
500,1,1,other,50.0,unemployed,0,0,rural,AAY
3700,3,3,dilapidated,12.0,unemployed,0,0,rural,AAY
700,4,1,other,20.0,daily_wage,0,0,rural,AAY
1000,3,2,other,30.0,homemaker,0,0,rural,AAY
1000,2,1,dilapidated,4.5,not_applicable,0,0,rural,AAY
900,3,2,other,13.5,homemaker,0,0,rural,AAY
500,1,1,dilapidated,4.0,daily_wage,0,0,rural,AAY
3500,4,2,other,50.0,homemaker,0,0,rural,AAY
2000,1,1,other,9.0,other,0,0,rural,AAY
500,1,1,dilapidated,10.0,homemaker,0,0,rural,AAY
1000,4,1,other,25.0,homemaker,0,0,rural,AAY
1000,4,1,other,10.0,daily_wage,0,0,rural,AAY
2000,3,2,dilapidated,8.0,daily_wage,0,0,rural,AAY
1000,2,1,dilapidated,5.0,daily_wage,0,0,rural,AAY
1000,2,1,other,32.0,daily_wage,0,0,rural,AAY
2100,5,2,dilapidated,9.0,homemaker,0,0,rural,AAY
500,1,1,other,45.0,daily_wage,0,0,rural,AAY
150,5,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
1200,4,2,other,45.0,daily_wage,0,0,rural,AAY
1200,5,1,other,23.0,homemaker,0,0,rural,AAY
1000,1,1,other,65.0,daily_wage,0,0,rural,AAY
700,1,1,other,5.0,daily_wage,0,0,rural,AAY
500,2,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
500,1,1,other,53.5,homemaker,0,0,rural,AAY
700,1,1,dilapidated,25.0,homemaker,0,0,rural,AAY
500,3,1,other,20.0,daily_wage,0,0,rural,AAY
1000,5,2,dilapidated,5.0,daily_wage,0,0,rural,AAY
1500,5,3,dilapidated,90.0,farmer,0,0,rural,AAY
500,2,1,dilapidated,55.0,farmer,0,0,rural,AAY
1700,3,2,other,15.0,farmer,0,0,rural,AAY
500,1,1,dilapidated,30.0,farmer,0,0,rural,AAY
1000,2,1,other,75.0,daily_wage,0,0,rural,AAY
1000,2,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
400,2,1,other,26.0,daily_wage,0,0,rural,AAY
600,1,1,hut,12.0,farmer,0,0,rural,AAY
1000,1,1,dilapidated,10.0,daily_wage,0,0,rural,AAY
500,1,1,hut,20.0,daily_wage,0,0,rural,AAY
800,4,1,dilapidated,4.0,daily_wage,0,0,rural,AAY
1500,5,2,other,93.0,homemaker,0,0,rural,AAY
800,1,1,dilapidated,3.0,homemaker,0,0,rural,AAY
1200,2,2,other,50.0,daily_wage,0,0,rural,AAY
750,2,2,dilapidated,20.0,homemaker,0,0,rural,AAY
2000,3,2,dilapidated,5.0,homemaker,0,0,rural,AAY
500,2,1,other,10.0,homemaker,0,0,rural,AAY
500,1,1,dilapidated,7.0,homemaker,0,0,rural,AAY
650,3,2,other,8.0,homemaker,0,0,rural,AAY
1000,3,1,dilapidated,4.0,homemaker,0,0,rural,AAY
1000,5,2,dilapidated,27.0,daily_wage,0,0,rural,AAY
500,1,1,other,10.0,daily_wage,0,0,rural,AAY
1500,2,2,dilapidated,11.0,daily_wage,0,0,rural,AAY
725,6,2,dilapidated,10.0,homemaker,0,0,rural,AAY
1500,2,1,other,6.0,daily_wage,0,0,rural,AAY
750,6,2,other,40.5,daily_wage,0,0,rural,AAY
2500,2,2,other,5.0,homemaker,0,0,rural,AAY
1100,3,2,other,25.0,daily_wage,0,0,rural,AAY
1225,2,2,dilapidated,10.0,daily_wage,0,0,rural,AAY
2000,3,2,dilapidated,58.0,homemaker,0,0,rural,AAY
1000,1,1,other,11.0,unemployed,0,0,rural,AAY
2750,4,4,other,45.0,daily_wage,0,0,rural,AAY
700,5,2,other,50.0,homemaker,0,0,rural,AAY
700,3,1,dilapidated,5.0,homemaker,0,0,rural,AAY
1000,2,2,dilapidated,40.0,homemaker,0,0,rural,AAY
500,1,1,other,4.0,daily_wage,0,0,rural,AAY
500,1,1,other,80.0,homemaker,0,0,rural,AAY
500,2,1,other,25.0,unemployed,0,0,rural,AAY
1000,3,1,dilapidated,26.0,homemaker,0,0,rural,AAY
1500,1,1,other,10.0,daily_wage,0,0,rural,AAY
1000,5,2,dilapidated,5.0,homemaker,0,0,rural,AAY
1250,4,2,other,30.0,homemaker,0,0,rural,AAY
500,1,1,thatched,4.0,farmer,0,0,rural,AAY
1700,2,2,other,58.0,homemaker,0,0,rural,AAY
1000,1,1,other,37.0,daily_wage,0,0,rural,AAY
1000,3,1,other,22.0,daily_wage,0,0,rural,AAY
1000,3,1,other,50.0,daily_wage,0,0,rural,AAY
1000,5,2,other,40.0,daily_wage,0,0,rural,AAY
1000,6,2,dilapidated,38.0,homemaker,0,0,rural,AAY
1000,1,1,other,80.0,homemaker,0,0,rural,AAY
1500,3,2,dilapidated,70.0,daily_wage,0,0,rural,AAY
1500,1,2,other,50.0,farmer,0,0,rural,AAY
500,1,1,other,10.0,farmer,0,0,rural,AAY
1200,2,2,other,58.0,farmer,0,0,rural,AAY
250,5,1,dilapidated,5.0,homemaker,0,0,rural,AAY
500,2,1,dilapidated,4.5,homemaker,0,0,rural,AAY
850,3,1,other,50.0,homemaker,0,0,rural,AAY
200,2,1,dilapidated,11.0,not_applicable,0,0,rural,AAY
1000,3,1,dilapidated,17.5,daily_wage,0,0,rural,AAY
550,1,1,dilapidated,3.0,farmer,0,0,rural,AAY
1000,3,2,other,9.0,homemaker,0,0,rural,AAY
1250,5,2,other,5.0,daily_wage,0,0,rural,AAY
1500,3,3,other,5.0,homemaker,0,0,rural,AAY
500,2,1,other,5.0,homemaker,0,0,rural,AAY
1500,3,2,other,10.0,daily_wage,0,0,rural,AAY
1000,1,1,dilapidated,7.0,farmer,0,0,rural,AAY
700,1,1,dilapidated,58.0,farmer,0,0,rural,AAY
2000,5,2,other,47.0,homemaker,0,0,rural,AAY
500,4,1,dilapidated,10.0,homemaker,0,0,rural,AAY
4000,3,1,dilapidated,5.0,other,0,0,rural,AAY
400,1,1,other,25.0,daily_wage,0,0,rural,AAY
1200,5,2,other,5.0,homemaker,0,0,rural,AAY
1400,4,2,other,5.0,daily_wage,0,0,rural,AAY
500,1,1,other,10.0,daily_wage,0,0,rural,AAY
1500,1,1,other,10.0,farmer,0,0,rural,AAY
1200,3,1,dilapidated,4.0,daily_wage,0,0,rural,AAY
1000,4,2,other,18.0,daily_wage,0,0,rural,AAY
500,1,1,other,13.0,unemployed,0,0,rural,AAY
1500,2,2,other,4.0,farmer,0,0,rural,AAY
700,1,1,other,12.0,homemaker,0,0,rural,AAY
1000,1,1,dilapidated,11.5,homemaker,0,0,rural,AAY
750,1,1,dilapidated,25.0,pensioner,0,0,rural,AAY
1600,7,2,other,15.0,homemaker,0,0,rural,AAY
500,2,1,other,12.0,farmer,0,0,rural,AAY
1500,2,2,dilapidated,20.0,daily_wage,0,0,rural,AAY
1400,3,2,dilapidated,4.0,daily_wage,0,0,rural,AAY
1100,3,2,dilapidated,4.0,daily_wage,0,0,rural,AAY
700,1,1,dilapidated,30.0,homemaker,0,0,rural,AAY
500,1,1,other,60.0,homemaker,0,0,rural,AAY
500,4,2,other,5.0,daily_wage,0,0,urban,AAY
1450,2,2,other,5.0,daily_wage,0,0,rural,AAY
700,3,1,other,7.0,daily_wage,0,0,rural,AAY
700,2,1,dilapidated,5.0,daily_wage,0,0,rural,AAY
1100,5,2,other,10.0,not_applicable,0,0,rural,AAY
1750,4,2,dilapidated,15.0,homemaker,0,0,rural,AAY
2000,5,3,other,50.0,homemaker,0,0,rural,AAY
2500,3,2,dilapidated,20.0,homemaker,0,0,rural,AAY
1000,2,2,other,10.0,daily_wage,0,0,rural,AAY
1000,1,1,other,10.0,homemaker,0,0,rural,AAY
1500,5,2,other,70.0,homemaker,0,0,rural,AAY
1200,1,1,dilapidated,50.0,homemaker,0,0,rural,AAY
2200,4,2,dilapidated,10.0,homemaker,0,0,rural,AAY
500,1,1,other,50.0,unemployed,0,0,rural,AAY
1500,4,1,other,21.0,daily_wage,0,0,rural,AAY
1500,4,2,dilapidated,55.0,daily_wage,0,0,rural,AAY
1500,5,2,other,6.0,homemaker,0,0,rural,AAY
1500,1,2,other,8.0,daily_wage,0,0,rural,AAY
900,2,2,dilapidated,8.0,homemaker,0,0,rural,AAY
1320,4,2,dilapidated,12.0,daily_wage,0,0,rural,AAY
1000,1,1,dilapidated,0.0,daily_wage,0,0,rural,AAY
500,1,1,hut,5.0,daily_wage,0,0,rural,AAY
600,3,2,other,5.0,homemaker,0,0,rural,AAY
